hallazgo_id,plan_id,auditor,name_hallazgo,capitulo,dependencia,descripcion,causa,efecto
82,4,slromerop,46,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 7. Egresos Acuerdo 004 de 2013 (pág. 57 a 62).
b. Destinación regulada
- En los libros de contabilidad del IDEXUD los registros referentes a los egresos incumplen los principios del Régimen de Contabilidad Pública y el Plan General de Cuentas adoptado mediante la Resolución 354 de 2007, y el Marco Normativo para Entidades de Gobierno adoptado mediante la Resolución 533 de 2015 y sus modificatorios.

- Los registros contables no se realizan discriminados por centro de costo y todas las operaciones financieras se registran en una única cuenta 2910901301 denominada Otros ingresos recibidos por anticipado – Fondo IDEXUD, lo cual imposibilita analizar e identificar el adecuado reconocimiento de los ingresos del Instituto.    A partir del año 2020 el IDEXUD confirmó que se está realizando la homologación de la información registrada en la cuenta 2910901301 en cuentas de resultado. Sin embargo esta homologación corresponde a un proceso manual lo cual representa un nivel de control mínimo con un alto riesgo de error.

- Dado el incumplimiento de los principios del Régimen de Contabilidad Pública y el Plan General de Cuentas adoptado mediante la Resolución 354 de 2007, y el Marco Normativo para Entidades de Gobierno adoptado mediante la Resolución 533 de 2015 y sus modificatorios, no es posible determinar si los valores retenidos por concepto de impuestos en el pago a terceros, eran trasladados a la Universidad Distrital Francisco José de Caldas quien finalmente es el responsable de la presentación y pago de las declaraciones tributarias.   Al respecto se observa que el control de los giros por este concepto se realiza en un archivo extracontable de Excel por parte del área financiera del IDEXUD.

- No se observa la distribución del cupo asignado para los egresos de destinación regulada entre las diferentes subcuentas y rubros presupuestales. ","Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 354 de 2007
Resolución 533 de 2015",
83,4,slromerop,47,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 8. Del Manejo Contractual Acuerdo 004 de 2013 (pág. 62).
Dentro del análisis al contenido de este artículo, se concluye que, con la expedición de la Resolución 503 de 2013 reglamentaria del Acuerdo 004 de 2013, se eliminan los controles precontractuales ya establecidos en la Resolución 014 de 2004 que reglamentó el Acuerdo 08 de 2003 (el procedimiento para las invitaciones directas y convocatorias públicas, considerando la existencia de un comité evaluación y de contratación, definiendo así controles dentro del proceso contractual), e incluso es contrario al Acuerdo 04 de 2013 que en su artículo 8 estableció: “MANEJO CONTRACTUAL (…) Todos los procesos contractuales se tramitarán a través del Instituto de Extensión y Educación para el Trabajo y el Desarrollo Humano y para su desarrollo se deberán aplicar los principios de transparencia, responsabilidad, economía y selección objetiva, el Estatuto de Contratación de la Universidad Distrital del Estatuto de contratación de la Universidad Distrital”.  Lo anterior, sin tener en cuenta que ya existía una reglamentación vigente para los procedimientos contractuales, y sin existir ningún tipo de vacío en la norma.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 014 de 2004",
84,4,slromerop,48,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 8. Del Manejo Contractual Acuerdo 004 de 2013 (pág. 62).
Dentro del análisis al contenido de este artículo, se concluye que, con la expedición de la Resolución 503 de 2013 reglamentaria del Acuerdo 004 de 2013, se eliminan los controles precontractuales ya establecidos en la Resolución 014 de 2004 que reglamentó el Acuerdo 08 de 2003 (el procedimiento para las invitaciones directas y convocatorias públicas, considerando la existencia de un comité evaluación y de contratación, definiendo así controles dentro del proceso contractual), e incluso es contrario al Acuerdo 04 de 2013 que en su artículo 8 estableció: “MANEJO CONTRACTUAL (…) Todos los procesos contractuales se tramitarán a través del Instituto de Extensión y Educación para el Trabajo y el Desarrollo Humano y para su desarrollo se deberán aplicar los principios de transparencia, responsabilidad, economía y selección objetiva, el Estatuto de Contratación de la Universidad Distrital del Estatuto de contratación de la Universidad Distrital”.  Lo anterior, sin tener en cuenta que ya existía una reglamentación vigente para los procedimientos contractuales, y sin existir ningún tipo de vacío en la norma.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 014 de 2004",
85,4,slromerop,49,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 9. Del Seguimiento Financiero Acuerdo 004 de 2013 (pág. 63 y 64).
- No existe evidencia del control financiero realizado al IDEXUD por parte del Director, dado que no fue suministrado el informe de Gestión por los años 2012 a 2018 e incluso 2019.

- La División de Recursos Financieros de la Universidad, no expidió circulares, formatos o requerimientos con las indicaciones necesarias para adelantar el seguimiento de consolidación de la información financiera registrada por el IDEXUD y que debía incorporarse a los estados financieros de la Universidad, dado que las circulares mencionadas suministradas por el Instituto a la auditoría no presentan relación alguna con este proceso.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 014 de 2004",
86,4,slromerop,50,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 11. Del Manejo Contable Acuerdo 004 de 2013 (pág. 64 a 69).
- Con base en los libros auxiliares de contabilidad generados del sistema contable SIIGO y generados por el IDEXUD, se evidencia que todas las operaciones financieras generadas por el Instituto se registran en una misma cuenta de pasivo denominada Otros ingresos recibidos por anticipado – Fondo IDEXUD lo cual incumple las normas que regulan la gestión contable y difiere en todo sentido de los principios de contabilidad indicados en el Plan General de Contabilidad Publica adoptados en la Resolución 354 de 2007 vigente hasta el 31 de diciembre de 2017.

- Aunado a lo anterior también se observa el incumplimiento de los principios de contabilidad pública adoptados por la Resolución 533 de 2015 relacionados con entidad en marcha, devengo, esencia sobre forma, asociación, uniformidad, no compensación, período contable.

- No se evidencia que los saldos contables sean objeto de análisis en su totalidad antes de ser incorporados en las cifras de la Universidad.  Además, se identifica una alta manipulación de la información al ser exportada y clasificada en archivos Excel.  Por lo anterior, se observa que los estados financieros de la Universidad contienen errores derivados de la falta de aplicación de principios contables del IDEXUD.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 354 de 2007
Resolución 533 de 2015",
87,4,slromerop,51,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 12. Centros de Costos Acuerdo 004 de 2013 (pág. 64 a 69).
El proceso implementado actualmente para centros de costos, corresponde a un proceso manual y que representa un nivel de control mínimo con un alto riesgo de error.
De acuerdo con lo anterior, se observa que hasta la fecha el Instituto no ha adelantado la implementación y puesta en marcha de un sistema de costos apropiado que le permita controlar de manera efectiva la actividad contable del fondo.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 354 de 2007
Resolución 533 de 2015",
88,4,slromerop,52,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 13. Del Manejo de Tesorería Acuerdo 004 de 2013 (pág. 69 a 71).
Es necesario precisar que la cuenta contable exclusiva en la que se lleva el registro de control de ingresos y egresos para cada proyecto es una cuenta de naturaleza pasiva, en la cual los registros se realizan sin cumplir con los principios contables. En el caso específico de los recursos que se reciben por la suscripción de contratos y/o convenios interadministrativos, la contra partida de esta cuenta pasiva es una cuenta 1110 – Bancos la cual tiene un auxiliar por cuenta bancaria, sin que esto permita la correcta identificación de los recursos por convenios y/o contratos interadministrativos.
Por lo anterior, se considera que el manejo contable de los recursos recibidos por convenio y/o contrato imposibilita su verificación y trazabilidad en la ejecución, así como tampoco es posible conocer el saldo disponible a una fecha de corte determinada desde el saldo de la cuenta contable.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 354 de 2007
Resolución 533 de 2015",
89,4,slromerop,53,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 14. Contenido Presupuestal de los Proyectos de Extensión  Acuerdo 004 de 2013 (pág. 71 a 75).
Ingresos
La omisión de un registro correspondiente al contrato interadministrativo No. 397 (Alcaldía de Santa Marta) y que se relaciona con  la recepción de recursos por $200.000.000, cuyo valor se identificó posterior a revisión mediante documento ""N14 del 01-02-2017"" con concepto ""Reversión R14 9 error naturaleza"", evidencia la falta de control por parte de los responsables del Instituto e impide la verificación y seguimiento a la ejecución de convenios y/o contratos, así como a la identificación de recursos pendientes por ejecutar desde el sistema presupuestal.

Gastos
Existencia de debilidades de control relacionadas a contenido presupuestal sobre revisión  selectiva de contratos bajo los siguientes conceptos: 
- Diferencia entre documentación soporte y sistema presupuestal (contrato 232 suscrito con el FDL Usme en año 2016 , contrato 648 de 2016 suscrito con la Unidad Nacional de Protección - UNP y Contrato 030-5-18 suscrito con la Policía Nacional en el año 2018).

- Diferencia entre el sistema y el formato presupuestal aprobado
(Convenio 430 suscrito con IDIGER- FONDIGER en 2016 y convenio 002 suscrito con la Corporación Autónoma regional de los Valles del Sinú y del San Jorge - CVS en 2016).","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013",
90,4,slromerop,54,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 15. Administración y Beneficio Institucional Acuerdo 004 de 2013 (pág. 75 a 80).
En la cuenta 2910901302 se registraron transferencias realizadas en los años 2016, 2017 y 2018 bajo el concepto de “Traslado cta. UD 2300827011” por valor de $3.200.000.000. De igual manera se evidencia que dicho valor trasladado era retirado a través de cheques lo cual no permite confirmar si realmente esta transacción obedece a pagos por Beneficio Institucional. Se pudo determinar que los movimientos de la cuenta corriente del Banco de Occidente No. 2300827011 no fueron incluidos en la contabilidad del IDEXUD.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 354 de 2007
Resolución 533 de 2015",
91,4,slromerop,55,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 16. Reglamentación Acuerdo 004 de 2013 (pág. 80).
De conformidad con el espíritu de la norma, se estableció la facultad otorgada al Rector para que mediante la emisión de una resolución, se reglamentará lo que no se hubiese definido en dicho acuerdo.  No obstante, es importante destacar, que mediante la resolución 503 de 2013, además de reglamentarse los posibles vacíos de la norma, se adoptó una nueva norma en materia de contratación, lo que supuso un nuevo estatuto de contratación al interior del IDEXUD.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 503 de 2013",
92,4,slromerop,56,Auditoría Interna,IDEXUD,"8. Auditoría a la Gestión Financiera (pág. 81 a 106) 
8.7.  Conclusiones (pág. 105).
Control de Ingresos Recibidos por parte del IDEXUD
No es claro el control que ejerce la Dirección de recursos financieros de la Universidad con relación a los ingresos recibidos por el IDEXUD. Por el contrario, a través de la suscripción del acuerdo 004 de 2013, se otorga la autonomía a la Dirección del Instituto para el manejo de estos, sin que se observen directrices o lineamientos de supervisión ejecutados.
","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013 y Asociadas",
93,4,slromerop,57,Auditoría Interna,IDEXUD,"8. Auditoría a la Gestión Financiera (pág. 81 a 106) 
8.7.  Conclusiones (pág. 105).
Control de Ingresos Recibidos por parte del IDEXUD
No es claro el control que ejerce la Dirección de recursos financieros de la Universidad con relación a los ingresos recibidos por el IDEXUD. Por el contrario, a través de la suscripción del acuerdo 004 de 2013, se otorga la autonomía a la Dirección del Instituto para el manejo de estos, sin que se observen directrices o lineamientos de supervisión ejecutados.
","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013 y Asociadas",
94,4,slromerop,58,Auditoría Interna,IDEXUD,"8. Auditoría a la Gestión Financiera (pág. 81 a 106) 
8.7.  Conclusiones (pág. 105).
Incumplimiento al Régimen de Contabilidad Pública y el Plan General de cuentas. 
- No es claro el control que ejerce la Dirección de recursos financieros de la Universidad con relación a los ingresos recibidos por el IDEXUD. Por el contrario, a través de la suscripción del acuerdo 004 de 2013, se otorga la autonomía a la Dirección del Instituto para el manejo de estos, sin que se observen directrices o lineamientos de supervisión ejecutados.

- El incumplimiento histórico de los principios del Régimen de Contabilidad Pública y el Plan General de Cuentas no permite que se obtenga información clara y real sobre las operaciones del Instituto. Por lo tanto, no es posible establecer desde la información contable a una fecha de corte determinada para la totalidad de convenios y/o contratos interadministrativos el saldo de los recursos recibidos pendientes por ejecución, la eficacia en ejecución de los recursos, los saldos pendientes de liquidación, ni la destinación de los recursos depositados por el contratante que no hayan sido ejecutados en su totalidad.

- La omisión de registros contables y la falta de control sobre este funcionamiento han generado circunstancias que podrían facilitan las posibilidades de perpetrar fraudes y la presentación de estados financieros con errores.
","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013 y Asociadas",
95,4,slromerop,59,Auditoría Interna,IDEXUD,"8. Auditoría a la Gestión Financiera (pág. 81 a 106) 
8.7.  Conclusiones (pág. 105).
Procesos de control presupuestal en la ejecución de contratos y convenios
El IDEXUD no ha adoptado los procesos presupuestales necesarios para el control, registro y supervisión de los recursos que se encuentran bajo su administración. Esto con el agravante que en muchos casos los contratantes son entidades públicas.

","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013",
96,4,slromerop,60,Auditoría Interna,IDEXUD,"8. Auditoría a la Gestión Financiera (pág. 81 a 106) 
8.7.  Conclusiones (pág. 105).
Elaboración archivo de revisiones, reintegros y actas de liquidación mencionado en el flujograma del procedimiento de Certificado de Disponibilidad Presupuestal
En la revisión al procedimiento indicado,, y al efectuar la verificación  de soportes de pago por conceptos de gastos de destinación regulada y para evidenciar la existencia de los certificados de disponibilidad presupuestal, el IDEXUD debe generar un archivo de revisiones, reintegros y actas de liquidación.

Sobre el archivo suministrado (""liberaciones y anulaciones de CDP por reintegros o liberaciones""), se identificó que contiene información del CDP anulado incluyendo el concepto por el cual se presentó la anulación.  Sin embargo, no corresponde al archivo de revisiones, reintegros y actas de liquidación mencionado en el flujograma de este procedimiento.
","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013",
97,4,slromerop,61,Auditoría Interna,IDEXUD,"8. Auditoría a la Gestión Financiera (pág. 81 a 106) 
8.7.  Conclusiones (pág. 105).
Establecimiento de una planeación financiera adecuada
- El proceso de Gestión de recursos financieros presenta falencias de control relevantes que no permiten obtener certeza sobre el registro contable de las operaciones del Instituto.

- No es posible discriminar desde la información contable los giros realizados a la Universidad por concepto de beneficio Institucional discriminado por cada convenio, por lo tanto, no es posible establecer si estos giros han cumplido con los lineamientos establecidos en el acuerdo 004 de 2013.

- No existe una adecuada segregación de funciones y responsabilidades dado que toda la recepción y ejecución de los recursos se encuentra bajo la Dirección del Instituto.

- El desarrollo del Proceso de Gestión de Recursos Financieros no está en capacidad de soportar eficaz y eficientemente la operación relacionada con la ejecución de convenios y contratos interadministrativos y demás proyectos de extensión.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 354 de 2007
Resolución 533 de 2015",
98,4,slromerop,62,Auditoría Interna,IDEXUD,"9. Auditoría a la Gestión Jurídica (pág. 106 a 161) 
9.1.6. Conclusiones y Comentarios.  Conclusiones (pág. 156 a 159).
Respecto al archivo y custodia de la contratación derivada de los contratos y/o convenios suscritos, se evidenció la falta de aplicación de la Circular de Rectoría No. 3127 de 2011, mediante la cual se solicita dar estricto cumplimiento de manera mensual a la remisión oportuna de todos los documentos generados en el desarrollo de los contratos y/órdenes de prestación de servicios a la Oficina Asesora jurídica de la Universidad; en consecuencia, el expediente contractual no permite establecer la traza documental, así como las características que debe tener dicho archivo.  Lo anterior genera que para los documentos soporte de esta contratación derivada, exista duplicidad de documentación, así como que la misma no se encuentre de manera cronológica y consecutiva.   
Si bien el IDEXUD manifestó que esta circular no era de aplicación al Instituto, se confirma la respuesta en la cual se señala que mediante el Acuerdo No.02 de 2000, se estableció:
“Artículo 10°: funciones. son funciones del director del Instituto de extensión y Educación no Formal de la UNIVERSIDAD DISTRITAL FRANCISCO JOSÉ DE CALDAS -IDEXUD:
a) Hacer cumplir en el Instituto los reglamentos de la Universidad”.
Por lo cual, de acuerdo con la revisión del Acuerdo No. 004 de 2013, la función existe y no se ha derogado.  en ese orden, los reglamentos de la UDFJDC son aplicables íntegramente.","El equipo auditor, tomo como referencia normatividad desactualizada en materia de Extensión  (Circular de Rectoría No. 3127 de 2011)",
99,4,slromerop,63,Auditoría Interna,IDEXUD,"9. Auditoría a la Gestión Jurídica (pág. 106 a 161) 
9.1.6. Conclusiones y Comentarios.  Conclusiones (pág. 156 a 159).
En consideración con el cumplimiento del Acuerdo No. 003 de 2015 ""Por el cual se expide el Estatuto de Contratación de la Universidad Distrital Francisco José de Caldas”, se observa, que el IDEXUD por expresa disposición normativa, debe elegir a sus contratistas aplicando el principio de selección objetiva que comporta: 
i) la obligación de fijar previamente los criterios de selección
ii) el llamado público para que, en igualdad de oportunidades, se presenten las ofertas (principio de concurrencia), y 
iii) la transparencia. 
No obstante, de la revisión de la contratación derivada para la ejecución de los contratos o convenios suscritos por el IDEXUD, se evidenció que esta se realizaba mediante la forma de selección de contratación directa, sin cumplir con las condiciones señaladas en el artículo 18 del Acuerdo en mención.  Lo anterior posibilitaría la materialización de multas y sanciones por incumplimiento, incluso acciones de carácter judicial en lo que respecta al escenario de la contratación derivada que no cumplen con los perfiles solicitados, omitiendo la elaboración de estudios previos que identifican la necesidad a satisfacer. ","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 003 de 2015",
100,4,slromerop,64,Auditoría Interna,IDEXUD,"9. Auditoría a la Gestión Jurídica (pág. 106 a 161) 
9.1.6. Conclusiones y Comentarios.  Conclusiones (pág. 156 a 159).
En consideración con el cumplimiento del Acuerdo No. 003 de 2015 ""Por el cual se expide el Estatuto de Contratación de la Universidad Distrital Francisco José de Caldas”, se observa, que el IDEXUD por expresa disposición normativa, debe elegir a sus contratistas aplicando el principio de selección objetiva que comporta: 
i) la obligación de fijar previamente los criterios de selección
ii) el llamado público para que, en igualdad de oportunidades, se presenten las ofertas (principio de concurrencia), y 
iii) la transparencia. 
No obstante, de la revisión de la contratación derivada para la ejecución de los contratos o convenios suscritos por el IDEXUD, se evidenció que esta se realizaba mediante la forma de selección de contratación directa, sin cumplir con las condiciones señaladas en el artículo 18 del Acuerdo en mención.  Lo anterior posibilitaría la materialización de multas y sanciones por incumplimiento, incluso acciones de carácter judicial en lo que respecta al escenario de la contratación derivada que no cumplen con los perfiles solicitados, omitiendo la elaboración de estudios previos que identifican la necesidad a satisfacer. ","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 003 de 2015",
101,4,slromerop,65,Auditoría Interna,IDEXUD,"9. Auditoría a la Gestión Jurídica (pág. 106 a 161) 
9.1.6. Conclusiones y Comentarios.  Conclusiones (pág. 156 a 159).
De acuerdo con la gestión legal en lo que respecta a lo definido por el artículo 25 del Acuerdo No. 003 de 2015 (Estatuto de Contratación de la Universidad Francisco José de Caldas) y la Resolución 629 de 2016 (Manual de Interventoría y Supervisión de la Universidad Distrital), no se evidenciaron los respectivos informes de supervisión de los contratistas personas naturales o jurídicas en cumplimiento de su obligación contractual.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 003 de 2015
Resolución 629 de 2016",
102,4,slromerop,66,Auditoría Interna,IDEXUD,"9. Auditoría a la Gestión Jurídica (pág. 106 a 161) 
9.1.6. Conclusiones y Comentarios.  Conclusiones (pág. 156 a 159).
En el Acuerdo No. 003 de 2015 Estatuto de Contratación en su Capítulo V señala lo siguiente: “Garantías y Multas Artículo 28•. Cumplimiento Contractual: Los proponentes que presenten cotizaciones, ofertas o propuestas como expertos en las características y calidades de sus productos son responsables por el cumplimiento de los mismos con respecto de las características mínimas exigidas por la Universidad, por lo tanto, no podrán argumentar la aceptación por parte de la Universidad de sus ofertas o productos cotizados como argumento para sanear un eventual incumplimiento”.
Resultado de la revisión de la contratación de la muestra efectuada al 10% del total de convenios y/o contratos suscritos de los años 2016 a 2020, no se evidenciaron las pólizas solicitadas en los contratos de prestación de servicios.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 003 de 2015",
103,4,slromerop,67,Auditoría Interna,IDEXUD,"9. Auditoría a la Gestión Jurídica (pág. 106 a 161) 
9.1.6. Conclusiones y Comentarios.  Conclusiones (pág. 156 a 159).
Resultado de la revisión efectuada a una muestra del 10% total de convenios y contratos suscritos de los años, 2016, 2017, 2018, 2019 y 2020, se identificaron 641 observaciones resultantes dentro del proceso de gestión legal, distribuidas en las siguientes actividades:
* 47 = Medición de indicadores.
* 47 = Identificación de necesidad conforme al presupuesto del proyecto de extensión (el cual deberá estar revisado y avalado por el área de licitaciones y el ordenador del gasto).
* 47 = Radicación en recepción de requerimientos al área financiera sobre la expedición de los CDP y las solicitudes de necesidad.
* 47 = Recepción de la documentación entregada por la recepción y posterior revisión de lo radicado y sus vigencias frente a la respectiva lista de verificación.
* 47 = Devolución de la documentación incompleta al Supervisor mediante oficio.  En caso de estar completa, elaborar minuta CPS y acta de inicio conforme a los requerimientos de la solicitud de contratación.
* 47 = Generación de observaciones sobre documentación y/o revisión con visto bueno.
* 47 = Contacto al contratista para firma de minuta y solicitud de póliza.  En caso de no contar con la póliza, proceder a  su anulación.
* 47 = Recepción de póliza exigida en el contrato.
* 47 = Recepción de documentación entregada por recepción y aprobación de póliza.
* 47 = Traslado a archivo.
*  9 = Seguimiento a estado procesos jurídicos. ",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
104,4,slromerop,68,Auditoría Interna,IDEXUD,"9. Auditoría a la Gestión Jurídica (pág. 106 a 161) 
9.1.6. Conclusiones y Comentarios.  Conclusiones (pág. 156 a 159).
Resultado de la revisión efectuada a una muestra del 10% total de convenios y contratos suscritos de los años, 2016, 2017, 2018, 2019 y 2020, se identificaron 641 observaciones resultantes dentro del proceso de gestión legal, distribuidas en las siguientes actividades:
* 47 = Medición de indicadores.
* 47 = Identificación de necesidad conforme al presupuesto del proyecto de extensión (el cual deberá estar revisado y avalado por el área de licitaciones y el ordenador del gasto).
* 47 = Radicación en recepción de requerimientos al área financiera sobre la expedición de los CDP y las solicitudes de necesidad.
* 47 = Recepción de la documentación entregada por la recepción y posterior revisión de lo radicado y sus vigencias frente a la respectiva lista de verificación.
* 47 = Devolución de la documentación incompleta al Supervisor mediante oficio.  En caso de estar completa, elaborar minuta CPS y acta de inicio conforme a los requerimientos de la solicitud de contratación.
* 47 = Generación de observaciones sobre documentación y/o revisión con visto bueno.
* 47 = Contacto al contratista para firma de minuta y solicitud de póliza.  En caso de no contar con la póliza, proceder a  su anulación.
* 47 = Recepción de póliza exigida en el contrato.
* 47 = Recepción de documentación entregada por recepción y aprobación de póliza.
* 47 = Traslado a archivo.
*  9 = Seguimiento a estado procesos jurídicos. ",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
105,4,slromerop,69,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.1.2. Gestión de la Dirección (pág. 165 a 169).
En la verificación realizada al documento CPE-GD-01 Caracterización del Proceso de Dirección, se menciona qué el objetivo del proceso es: “Coordinar, mantener y proponer la vinculación de la Universidad Distrital Francisco José de Caldas con su entorno social a través del Instituto de Extensión y Educación para el Trabajo y el Desarrollo Humano, articulando la docencia y la investigación en la satisfacción de las necesidades de la sociedad y demás partes interesadas”. Sin embargo, una vez verificadas las actividades relacionadas en el proceso con la caracterización, dicho concepto se presenta en estos documentos Internos, y no en el concepto emitido por la auditoría.  De igual forma, en el proceso de socialización con el Instituto fue informado que la docencia se articula con los proyectos suscritos en el IDEXUD mediante la contratación de docentes y estudiantes, lo que lleva a considerar la docencia incluida dentro de la gestión desarrollada por el IDEXUD.",* Fallas en la implementación de controles,
106,4,slromerop,70,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.1.2. Gestión de la Dirección (pág. 165 a 169).
Fue evidenciado que, para el desarrollo de las actividades emanadas del procedimiento de revisión por la Dirección GD-PR-001, fueron contratadas por la Universidad Distrital en lo corrido del año 2020, doce (12) personas en enero, siete (07) personas en junio y diez (10) personas al corte del mes de octubre, (según relación de contratistas suministrada por el Instituto en el mes de noviembre de 2020 junto con el presupuesto) adicionales del director del Instituto, quien funge como responsable de este proceso.  Lo anterior refleja una alta carga de contratistas al proceso.  Esto, con relación a la estructura organizacional propuesta mediante la normatividad que rige al Instituto.",* Fallas en la implementación de controles,
107,4,slromerop,71,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.1.3. Gestión de la Calidad (pág. 169 a 174).
En revisión al Listado Maestro de Documentos 2020, se evidenció la existencia de trescientos noventa y seis (396) documentos, entre, registros, formatos, políticas, soportes, entre otros, de los cuales:
- Ciento treinta y seis (136) se encuentran derogados y/o inactivos
- Doscientos sesenta (260) registros se encuentran vigentes y activos a la fecha
- Setenta y siete (77) documentos pertenecen y son manejados y controlados desde el SIGUD; donde diez (10) de estos documentos pertenecen a procedimientos del SIGUD, pero son manejados por el IDEXUD.
Con base en la información documentada del IDEXUD (formatos, procedimientos, instructivos, manuales, etc.) durante el transcurso del año 2020, se han evidenciado actualizaciones y/o cambios, que no son visibles de manera completa y oportuna en la información pública dispuesta en la página Web. Adicionalmente, dicha documentación en ocasiones no coincide con la suministrada por los responsables del proceso a las solicitudes formales y directas, lo que denota falencias en el control documental.",* Fallas en la implementación de controles,
108,4,slromerop,72,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.1.3. Gestión de la Calidad (pág. 169 a 174).
De acuerdo a la revisión y trazabilidad generada a la información documentada del IDEXUD, se evidencia que esta se encuentra documentada acorde y en cumplimiento de la Norma ISO 9001:2015, lo que le permite al Instituto obtener la certificación que, como parte del sistema de Extensión y Proyección Social de la Universidad Distrital, es factible.  Sin embargo, no se evidencia que hayan documentos diseñados e implementados para la mejora, seguimiento y monitoreo del cumplimiento del objeto del Instituto y de la gestión ejecutada de manera permanente en el marco de los términos, funciones y alcance de la extensión y proyección social determinada en Acuerdos, Resoluciones, leyes u otros internos y externos.  Esto, hace referencia a la documentación de procedimientos que permitan medir la gestión propia de la Extensión y del Instituto, más no a la actualización y/o creación de información documentada del IDEXUD en el marco de la NTC ISO 9001:2015.",* Fallas en la implementación de controles,
109,4,slromerop,73,Auditoría Interna,IDEXUD,"10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.2.1. Gestión de Servicios (pág. 174 a 180).
En el Portafolio 2020 del Instituto publicado en la página Web (actualizada en octubre de 2020), se observó que el IDEXUD ofrece servicios en: Interventoría, Capacitación, Asistencia Técnica y Tecnológica, Proyectos Especiales, Consultorías, Auditorías, Educación para el trabajo, Proyectos en educación continuada, Proyectos especiales y Veedurías; y de acuerdo con la caracterización del proceso, se entiende que este debe generar el seguimiento y control a la ejecución de todos los contratos suscritos bajo estos servicios.
Sin embargo, con base en la información documentada de este proceso y en la información recibida a través de la indagación con el personal responsable, se observa que desde este proceso solo se generan actividades de seguimiento y control sobre los proyectos de Interventoría, Técnica, Diseño y Desarrollo y Peritaje y para el control y seguimiento de estos servicios ejecutados se mantiene una información documentada que genera concordancia con el alcance de la certificación de Calidad ISO 9001:2015 del IDEXUD, sin que se abarquen la totalidad de los servicios ofertados.",* Fallas en la implementación de controles,
